player_id,nombre,competicion_raw,es_total,partidos,goles,asistencias,amarillas,rojas,minutos,extraccion_exitosa,seleccion,posicion,club_actual
237425,Yasser Ibrahim,Egypt Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Egypt,Centre-Back,Al Ahly FC
237425,Yasser Ibrahim,TOTAL,True,30.0,2.0,0.0,6.0,0.0,2559.0,True,Egypt,Centre-Back,Al Ahly FC
237846,Edmílson Junior,Stars League,False,19.0,5.0,1.0,4.0,0.0,1529.0,True,Qatar,Left Winger,Al-Duhail SC
237846,Edmílson Junior,AFC Champions League,False,8.0,2.0,3.0,0.0,0.0,705.0,True,Qatar,Left Winger,Al-Duhail SC
237846,Edmílson Junior,Amir Cup,False,3.0,0.0,1.0,0.0,0.0,270.0,True,Qatar,Left Winger,Al-Duhail SC
237846,Edmílson Junior,QSL Cup,False,1.0,0.0,0.0,0.0,0.0,90.0,True,Qatar,Left Winger,Al-Duhail SC
237846,Edmílson Junior,AFC CL Elite Qualif.,False,1.0,0.0,0.0,0.0,0.0,73.0,True,Qatar,Left Winger,Al-Duhail SC
237846,Edmílson Junior,TOTAL,True,32.0,7.0,5.0,4.0,0.0,2667.0,True,Qatar,Left Winger,Al-Duhail SC
238223,Ederson,Süper Lig,False,24.0,24.0,8.0,6.0,1.0,2132.0,True,Brazil,Goalkeeper,Fenerbahce
238223,Ederson,Europa League,False,9.0,10.0,3.0,1.0,0.0,810.0,True,Brazil,Goalkeeper,Fenerbahce
238223,Ederson,TFF Süper Kupa,False,2.0,0.0,2.0,0.0,0.0,180.0,True,Brazil,Goalkeeper,Fenerbahce
238223,Ederson,Türkiye Kupasi,False,1.0,1.0,0.0,0.0,0.0,120.0,True,Brazil,Goalkeeper,Fenerbahce
238223,Ederson,Premier League,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Brazil,Goalkeeper,Fenerbahce
238223,Ederson,TOTAL,True,36.0,35.0,13.0,7.0,1.0,3242.0,True,Brazil,Goalkeeper,Fenerbahce
238266,Duje Caleta-Car,LaLiga,False,27.0,1.0,0.0,6.0,0.0,2150.0,True,Croatia,Centre-Back,Real Sociedad
238266,Duje Caleta-Car,Copa del Rey,False,5.0,0.0,0.0,2.0,0.0,479.0,True,Croatia,Centre-Back,Real Sociedad
238266,Duje Caleta-Car,TOTAL,True,32.0,1.0,0.0,8.0,0.0,2629.0,True,Croatia,Centre-Back,Real Sociedad
238407,Alexander Sørloth,LaLiga,False,35.0,13.0,0.0,4.0,0.0,1981.0,True,Norway,Centre-Forward,Atlético de Madrid
238407,Alexander Sørloth,UEFA Champions League,False,14.0,6.0,1.0,1.0,0.0,617.0,True,Norway,Centre-Forward,Atlético de Madrid
238407,Alexander Sørloth,Copa del Rey,False,4.0,0.0,0.0,0.0,0.0,144.0,True,Norway,Centre-Forward,Atlético de Madrid
238407,Alexander Sørloth,Supercopa,False,1.0,1.0,0.0,0.0,0.0,74.0,True,Norway,Centre-Forward,Atlético de Madrid
238407,Alexander Sørloth,TOTAL,True,54.0,20.0,1.0,5.0,0.0,2816.0,True,Norway,Centre-Forward,Atlético de Madrid
238997,Ahmed Reda Tagnaouti,Botola Pro Inwi,False,16.0,8.0,10.0,0.0,0.0,1434.0,True,Morocco,Goalkeeper,AS FAR Rabat
238997,Ahmed Reda Tagnaouti,CAF-Champions League,False,13.0,7.0,5.0,3.0,0.0,1170.0,True,Morocco,Goalkeeper,AS FAR Rabat
238997,Ahmed Reda Tagnaouti,Coupe du Trône Marocaine,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Morocco,Goalkeeper,AS FAR Rabat
238997,Ahmed Reda Tagnaouti,TOTAL,True,29.0,15.0,15.0,3.0,0.0,2604.0,True,Morocco,Goalkeeper,AS FAR Rabat
240306,Bruno Fernandes,Premier League,False,35.0,9.0,21.0,5.0,0.0,3068.0,True,Portugal,Attacking Midfield,Manchester United
240306,Bruno Fernandes,FA Cup,False,1.0,0.0,1.0,0.0,0.0,90.0,True,Portugal,Attacking Midfield,Manchester United
240306,Bruno Fernandes,EFL Cup,False,1.0,0.0,0.0,0.0,0.0,45.0,True,Portugal,Attacking Midfield,Manchester United
240306,Bruno Fernandes,TOTAL,True,37.0,9.0,22.0,5.0,0.0,3203.0,True,Portugal,Attacking Midfield,Manchester United
240752,Gervane Kastaneer,Super League,False,13.0,4.0,3.0,3.0,0.0,1077.0,True,Curaçao,Centre-Forward,Terengganu FC
240752,Gervane Kastaneer,Super League,False,7.0,1.0,5.0,2.0,0.0,561.0,True,Curaçao,Centre-Forward,Terengganu FC
240752,Gervane Kastaneer,Piala Malaysia,False,2.0,1.0,0.0,1.0,0.0,171.0,True,Curaçao,Centre-Forward,Terengganu FC
240752,Gervane Kastaneer,TOTAL,True,22.0,6.0,8.0,6.0,0.0,1809.0,True,Curaçao,Centre-Forward,Terengganu FC
241457,Derrick Luckassen,Cyprus League,False,28.0,5.0,0.0,11.0,1.0,2421.0,True,Ghana,Centre-Back,Pafos FC
241457,Derrick Luckassen,UEFA Champions League,False,8.0,1.0,0.0,1.0,0.0,720.0,True,Ghana,Centre-Back,Pafos FC
241457,Derrick Luckassen,Champions League Qu.,False,6.0,0.0,0.0,1.0,0.0,540.0,True,Ghana,Centre-Back,Pafos FC
241457,Derrick Luckassen,Kypello Kyprou,False,4.0,0.0,0.0,1.0,0.0,360.0,True,Ghana,Centre-Back,Pafos FC
241457,Derrick Luckassen,Cypriot Super Cup,False,1.0,0.0,0.0,1.0,0.0,90.0,True,Ghana,Centre-Back,Pafos FC
241457,Derrick Luckassen,TOTAL,True,47.0,6.0,0.0,15.0,1.0,4131.0,True,Ghana,Centre-Back,Pafos FC
241641,Bernardo Silva,Premier League,False,38.0,2.0,4.0,9.0,0.0,2888.0,True,Portugal,Attacking Midfield,Manchester City
241641,Bernardo Silva,UEFA Champions League,False,8.0,1.0,0.0,3.0,0.0,551.0,True,Portugal,Attacking Midfield,Manchester City
241641,Bernardo Silva,FA Cup,False,4.0,0.0,0.0,1.0,0.0,211.0,True,Portugal,Attacking Midfield,Manchester City
241641,Bernardo Silva,EFL Cup,False,3.0,0.0,1.0,1.0,0.0,204.0,True,Portugal,Attacking Midfield,Manchester City
241641,Bernardo Silva,TOTAL,True,53.0,3.0,5.0,14.0,0.0,3854.0,True,Portugal,Attacking Midfield,Manchester City
242086,Patrik Schick,Bundesliga,False,28.0,16.0,3.0,2.0,0.0,1996.0,True,Czech Republic,Centre-Forward,Bayer 04 Leverkusen
242086,Patrik Schick,UEFA Champions League,False,9.0,4.0,1.0,0.0,0.0,537.0,True,Czech Republic,Centre-Forward,Bayer 04 Leverkusen
242086,Patrik Schick,DFB-Pokal,False,5.0,2.0,0.0,0.0,0.0,332.0,True,Czech Republic,Centre-Forward,Bayer 04 Leverkusen
242086,Patrik Schick,TOTAL,True,42.0,22.0,4.0,2.0,0.0,2865.0,True,Czech Republic,Centre-Forward,Bayer 04 Leverkusen
242089,Jindrich Stanek,Chance Liga,False,18.0,17.0,6.0,1.0,0.0,1620.0,True,Czech Republic,Goalkeeper,SK Slavia Prague
242089,Jindrich Stanek,UEFA Champions League,False,6.0,16.0,1.0,0.0,0.0,540.0,True,Czech Republic,Goalkeeper,SK Slavia Prague
242089,Jindrich Stanek,Chance Liga Champion Gr.,False,1.0,3.0,0.0,0.0,0.0,90.0,True,Czech Republic,Goalkeeper,SK Slavia Prague
242089,Jindrich Stanek,MOL Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Czech Republic,Goalkeeper,SK Slavia Prague
242089,Jindrich Stanek,TOTAL,True,25.0,36.0,7.0,1.0,0.0,2250.0,True,Czech Republic,Goalkeeper,SK Slavia Prague
242267,Saleh Al-Shehri,Saudi Pro League,False,18.0,3.0,2.0,1.0,0.0,422.0,True,Saudi Arabia,Centre-Forward,Al-Ittihad Club
242267,Saleh Al-Shehri,AFC Champions League,False,4.0,0.0,0.0,0.0,0.0,81.0,True,Saudi Arabia,Centre-Forward,Al-Ittihad Club
242267,Saleh Al-Shehri,King's Cup,False,2.0,1.0,0.0,0.0,0.0,139.0,True,Saudi Arabia,Centre-Forward,Al-Ittihad Club
242267,Saleh Al-Shehri,Saudi Super Cup,False,1.0,0.0,0.0,0.0,0.0,8.0,True,Saudi Arabia,Centre-Forward,Al-Ittihad Club
242267,Saleh Al-Shehri,TOTAL,True,25.0,4.0,2.0,1.0,0.0,650.0,True,Saudi Arabia,Centre-Forward,Al-Ittihad Club
242277,Vozinha,Liga Portugal 2,False,19.0,23.0,6.0,0.0,0.0,1710.0,True,Cape Verde,Goalkeeper,GD Chaves
242277,Vozinha,Taça de Portugal,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Cape Verde,Goalkeeper,GD Chaves
242277,Vozinha,TOTAL,True,19.0,23.0,6.0,0.0,0.0,1710.0,True,Cape Verde,Goalkeeper,GD Chaves
242359,Juan Musso,,False,,,,,,,False,Argentina,Goalkeeper,Atlético de Madrid
243298,Ismael Díaz,Liga MX Clausura,False,15.0,5.0,5.0,0.0,0.0,1162.0,True,Panama,Left Winger,Club León FC
243298,Ismael Díaz,Liga MX Apertura,False,12.0,5.0,1.0,0.0,0.0,770.0,True,Panama,Left Winger,Club León FC
243298,Ismael Díaz,TOTAL,True,27.0,10.0,6.0,0.0,0.0,1932.0,True,Panama,Left Winger,Club León FC
243633,Aaron Tshibola,Super League 1,False,10.0,0.0,0.0,0.0,0.0,373.0,True,Democratic Republic of the Congo,Central Midfield,Kilmarnock FC
243633,Aaron Tshibola,Premiership,False,9.0,0.0,0.0,3.0,0.0,464.0,True,Democratic Republic of the Congo,Central Midfield,Kilmarnock FC
243633,Aaron Tshibola,Premiership Relegation,False,5.0,0.0,0.0,0.0,0.0,422.0,True,Democratic Republic of the Congo,Central Midfield,Kilmarnock FC
243633,Aaron Tshibola,Kypello Elladas,False,5.0,0.0,0.0,1.0,0.0,372.0,True,Democratic Republic of the Congo,Central Midfield,Kilmarnock FC
243633,Aaron Tshibola,TOTAL,True,29.0,0.0,0.0,4.0,0.0,1631.0,True,Democratic Republic of the Congo,Central Midfield,Kilmarnock FC
243879,Charles Pickel,LaLiga,False,24.0,1.0,0.0,2.0,1.0,693.0,True,Democratic Republic of the Congo,Defensive Midfield,RCD Espanyol Barcelona
243879,Charles Pickel,Copa del Rey,False,2.0,0.0,0.0,1.0,0.0,163.0,True,Democratic Republic of the Congo,Defensive Midfield,RCD Espanyol Barcelona
243879,Charles Pickel,Serie A,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Democratic Republic of the Congo,Defensive Midfield,RCD Espanyol Barcelona
243879,Charles Pickel,Italy Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Democratic Republic of the Congo,Defensive Midfield,RCD Espanyol Barcelona
243879,Charles Pickel,TOTAL,True,26.0,1.0,0.0,3.0,1.0,856.0,True,Democratic Republic of the Congo,Defensive Midfield,RCD Espanyol Barcelona
245537,Nabil Bentaleb,Ligue 1,False,26.0,2.0,2.0,3.0,0.0,1278.0,True,Algeria,Defensive Midfield,LOSC Lille
245537,Nabil Bentaleb,Europa League,False,9.0,0.0,0.0,0.0,0.0,548.0,True,Algeria,Defensive Midfield,LOSC Lille
245537,Nabil Bentaleb,Coupe de France,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Algeria,Defensive Midfield,LOSC Lille
245537,Nabil Bentaleb,TOTAL,True,37.0,2.0,2.0,3.0,0.0,2006.0,True,Algeria,Defensive Midfield,LOSC Lille
248454,Nikola Vasilj,Bundesliga,False,34.0,60.0,5.0,0.0,0.0,3060.0,True,Bosnia and Herzegovina,Goalkeeper,FC St. Pauli
248454,Nikola Vasilj,DFB-Pokal,False,2.0,1.0,0.0,0.0,0.0,210.0,True,Bosnia and Herzegovina,Goalkeeper,FC St. Pauli
248454,Nikola Vasilj,TOTAL,True,36.0,61.0,5.0,0.0,0.0,3270.0,True,Bosnia and Herzegovina,Goalkeeper,FC St. Pauli
249271,Saeed Ezatolahi,UAE Pro League,False,22.0,5.0,1.0,5.0,0.0,1701.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249271,Saeed Ezatolahi,AFC Champions League,False,10.0,3.0,1.0,2.0,0.0,785.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249271,Saeed Ezatolahi,UAE President's Cup,False,3.0,1.0,0.0,2.0,0.0,211.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249271,Saeed Ezatolahi,UAE Super Cup,False,1.0,0.0,0.0,0.0,0.0,13.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249271,Saeed Ezatolahi,UAE League Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249271,Saeed Ezatolahi,TOTAL,True,36.0,9.0,2.0,9.0,0.0,2710.0,True,Iran,Defensive Midfield,Shabab Al-Ahli Club
249303,Dennis Eckert Ayensa,Jupiler Pro League,False,27.0,3.0,0.0,1.0,0.0,1638.0,True,Iran,Centre-Forward,Standard Liège
249303,Dennis Eckert Ayensa,JPL Europe Play-Offs,False,8.0,2.0,0.0,1.0,0.0,348.0,True,Iran,Centre-Forward,Standard Liège
249303,Dennis Eckert Ayensa,Croky Cup,False,2.0,2.0,0.0,0.0,0.0,105.0,True,Iran,Centre-Forward,Standard Liège
249303,Dennis Eckert Ayensa,TOTAL,True,37.0,7.0,0.0,2.0,0.0,2091.0,True,Iran,Centre-Forward,Standard Liège
249360,Ali Alipour,Persian Gulf League,False,22.0,6.0,6.0,3.0,0.0,1948.0,True,Iran,Centre-Forward,Persepolis FC
249360,Ali Alipour,Hazfi Cup,False,1.0,0.0,1.0,0.0,0.0,120.0,True,Iran,Centre-Forward,Persepolis FC
249360,Ali Alipour,Champions League Two Play-off,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Iran,Centre-Forward,Persepolis FC
249360,Ali Alipour,TOTAL,True,23.0,6.0,7.0,3.0,0.0,2068.0,True,Iran,Centre-Forward,Persepolis FC
249400,Hossein Kanaani,Persian Gulf League,False,18.0,1.0,0.0,1.0,0.0,1482.0,True,Iran,Centre-Back,Persepolis FC
249400,Hossein Kanaani,Hazfi Cup,False,1.0,1.0,0.0,1.0,0.0,120.0,True,Iran,Centre-Back,Persepolis FC
249400,Hossein Kanaani,Champions League Two Play-off,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Iran,Centre-Back,Persepolis FC
249400,Hossein Kanaani,TOTAL,True,19.0,2.0,0.0,2.0,0.0,1602.0,True,Iran,Centre-Back,Persepolis FC
249565,Youri Tielemans,Premier League,False,25.0,0.0,4.0,0.0,0.0,1863.0,True,Belgium,Central Midfield,Aston Villa
249565,Youri Tielemans,Europa League,False,9.0,2.0,3.0,2.0,0.0,642.0,True,Belgium,Central Midfield,Aston Villa
249565,Youri Tielemans,FA Cup,False,1.0,0.0,0.0,0.0,0.0,81.0,True,Belgium,Central Midfield,Aston Villa
249565,Youri Tielemans,EFL Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Belgium,Central Midfield,Aston Villa
249565,Youri Tielemans,TOTAL,True,35.0,2.0,7.0,2.0,0.0,2586.0,True,Belgium,Central Midfield,Aston Villa
249994,José Sá,Premier League,False,23.0,37.0,4.0,2.0,0.0,2070.0,True,Portugal,Goalkeeper,Wolverhampton Wanderers
249994,José Sá,EFL Cup,False,1.0,4.0,0.0,0.0,0.0,90.0,True,Portugal,Goalkeeper,Wolverhampton Wanderers
249994,José Sá,FA Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Portugal,Goalkeeper,Wolverhampton Wanderers
249994,José Sá,TOTAL,True,24.0,41.0,4.0,2.0,0.0,2160.0,True,Portugal,Goalkeeper,Wolverhampton Wanderers
251183,Ahmed Fathi,Stars League,False,19.0,0.0,1.0,8.0,0.0,1578.0,True,Qatar,Defensive Midfield,Al-Arabi SC
251183,Ahmed Fathi,Amir Cup,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Qatar,Defensive Midfield,Al-Arabi SC
251183,Ahmed Fathi,QSL Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Qatar,Defensive Midfield,Al-Arabi SC
251183,Ahmed Fathi,TOTAL,True,21.0,0.0,1.0,8.0,0.0,1758.0,True,Qatar,Defensive Midfield,Al-Arabi SC
251295,Dzenis Burnic,2. Bundesliga,False,32.0,1.0,2.0,9.0,0.0,2086.0,True,Bosnia and Herzegovina,Defensive Midfield,Karlsruher SC
251295,Dzenis Burnic,DFB-Pokal,False,1.0,0.0,0.0,0.0,0.0,30.0,True,Bosnia and Herzegovina,Defensive Midfield,Karlsruher SC
251295,Dzenis Burnic,TOTAL,True,33.0,1.0,2.0,9.0,0.0,2116.0,True,Bosnia and Herzegovina,Defensive Midfield,Karlsruher SC
251664,Ivan Toney,Saudi Pro League,False,32.0,32.0,7.0,4.0,0.0,2750.0,True,England,Centre-Forward,Al-Ahli SFC
251664,Ivan Toney,AFC Champions League,False,10.0,2.0,3.0,2.0,0.0,810.0,True,England,Centre-Forward,Al-Ahli SFC
251664,Ivan Toney,King's Cup,False,4.0,6.0,1.0,0.0,0.0,420.0,True,England,Centre-Forward,Al-Ahli SFC
251664,Ivan Toney,Saudi Super Cup,False,2.0,1.0,0.0,2.0,0.0,180.0,True,England,Centre-Forward,Al-Ahli SFC
251664,Ivan Toney,FIFA Intercontinental Cup,False,1.0,1.0,0.0,0.0,0.0,90.0,True,England,Centre-Forward,Al-Ahli SFC
251664,Ivan Toney,TOTAL,True,49.0,42.0,11.0,8.0,0.0,4250.0,True,England,Centre-Forward,Al-Ahli SFC
254285,Lawrence Ati Zigi,Super League,False,35.0,45.0,7.0,1.0,0.0,3150.0,True,Ghana,Goalkeeper,FC St. Gallen 1879
254285,Lawrence Ati Zigi,Swiss Cup,False,2.0,0.0,2.0,0.0,0.0,135.0,True,Ghana,Goalkeeper,FC St. Gallen 1879
254285,Lawrence Ati Zigi,TOTAL,True,37.0,45.0,9.0,1.0,0.0,3285.0,True,Ghana,Goalkeeper,FC St. Gallen 1879
255508,Iñaki Williams,LaLiga,False,30.0,3.0,6.0,2.0,0.0,2168.0,True,Ghana,Right Winger,Athletic Bilbao
255508,Iñaki Williams,Copa del Rey,False,5.0,1.0,0.0,0.0,0.0,313.0,True,Ghana,Right Winger,Athletic Bilbao
255508,Iñaki Williams,UEFA Champions League,False,3.0,0.0,0.0,0.0,0.0,173.0,True,Ghana,Right Winger,Athletic Bilbao
255508,Iñaki Williams,Supercopa,False,1.0,0.0,0.0,0.0,0.0,54.0,True,Ghana,Right Winger,Athletic Bilbao
255508,Iñaki Williams,TOTAL,True,39.0,4.0,6.0,2.0,0.0,2708.0,True,Ghana,Right Winger,Athletic Bilbao
255729,Awer Mabil,LaLiga2,False,30.0,3.0,6.0,3.0,0.0,1721.0,True,Australia,Left Winger,CD Castellón
255729,Awer Mabil,Copa del Rey,False,1.0,0.0,0.0,0.0,0.0,85.0,True,Australia,Left Winger,CD Castellón
255729,Awer Mabil,Promoción a LaLiga,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Australia,Left Winger,CD Castellón
255729,Awer Mabil,TOTAL,True,31.0,3.0,6.0,3.0,0.0,1806.0,True,Australia,Left Winger,CD Castellón
255788,Cameron Burgess,Championship,False,46.0,0.0,0.0,7.0,0.0,4140.0,True,Australia,Centre-Back,Swansea City
255788,Cameron Burgess,EFL Cup,False,4.0,2.0,0.0,1.0,0.0,332.0,True,Australia,Centre-Back,Swansea City
255788,Cameron Burgess,FA Cup,False,1.0,0.0,0.0,0.0,0.0,59.0,True,Australia,Centre-Back,Swansea City
255788,Cameron Burgess,TOTAL,True,51.0,2.0,0.0,8.0,0.0,4531.0,True,Australia,Centre-Back,Swansea City
255901,Rodrigo De Paul,MLS,False,13.0,4.0,4.0,4.0,0.0,1170.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,CONCACAF Champions Cup,False,2.0,0.0,0.0,0.0,0.0,180.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,LaLiga,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,UEFA Champions League,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,Copa del Rey,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,Supercopa,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Argentina,Central Midfield,Inter Miami CF
255901,Rodrigo De Paul,TOTAL,True,15.0,4.0,4.0,4.0,0.0,1350.0,True,Argentina,Central Midfield,Inter Miami CF
255906,Scott McKenna,SuperSport HNL,False,30.0,2.0,3.0,3.0,0.0,2627.0,True,Scotland,Centre-Back,GNK Dinamo Zagreb
255906,Scott McKenna,Europa League,False,10.0,0.0,0.0,0.0,0.0,909.0,True,Scotland,Centre-Back,GNK Dinamo Zagreb
255906,Scott McKenna,Hrvatski nogometni kup,False,2.0,0.0,0.0,1.0,0.0,180.0,True,Scotland,Centre-Back,GNK Dinamo Zagreb
255906,Scott McKenna,TOTAL,True,42.0,2.0,3.0,4.0,0.0,3716.0,True,Scotland,Centre-Back,GNK Dinamo Zagreb
256019,Alex Rufer,A-League Men,False,23.0,2.0,1.0,8.0,0.0,2044.0,True,New Zealand,Defensive Midfield,Wellington Phoenix
256019,Alex Rufer,TOTAL,True,23.0,2.0,1.0,8.0,0.0,2044.0,True,New Zealand,Defensive Midfield,Wellington Phoenix
258004,Rúben Dias,Premier League,False,26.0,2.0,0.0,3.0,0.0,2140.0,True,Portugal,Centre-Back,Manchester City
258004,Rúben Dias,UEFA Champions League,False,7.0,0.0,0.0,1.0,0.0,506.0,True,Portugal,Centre-Back,Manchester City
258004,Rúben Dias,FA Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Portugal,Centre-Back,Manchester City
258004,Rúben Dias,EFL Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Portugal,Centre-Back,Manchester City
258004,Rúben Dias,TOTAL,True,33.0,2.0,0.0,4.0,0.0,2646.0,True,Portugal,Centre-Back,Manchester City
258304,Ricardo Goss,Betway Premiership,False,29.0,26.0,14.0,3.0,0.0,2610.0,True,South Africa,Goalkeeper,Siwelele Football Club 
258304,Ricardo Goss,Nedbank Cup,False,1.0,3.0,0.0,0.0,0.0,120.0,True,South Africa,Goalkeeper,Siwelele Football Club 
258304,Ricardo Goss,Carling Knockout,False,0.0,0.0,0.0,0.0,0.0,0.0,True,South Africa,Goalkeeper,Siwelele Football Club 
258304,Ricardo Goss,TOTAL,True,30.0,29.0,14.0,3.0,0.0,2730.0,True,South Africa,Goalkeeper,Siwelele Football Club 
258513,Laros Duarte,NB I.,False,30.0,0.0,6.0,5.0,0.0,2469.0,True,Cape Verde,Defensive Midfield,Puskás Akadémia FC
258513,Laros Duarte,UECL Qualifying,False,2.0,0.0,0.0,1.0,0.0,164.0,True,Cape Verde,Defensive Midfield,Puskás Akadémia FC
258513,Laros Duarte,Magyar Kupa,False,1.0,0.0,0.0,0.0,0.0,76.0,True,Cape Verde,Defensive Midfield,Puskás Akadémia FC
258513,Laros Duarte,TOTAL,True,33.0,0.0,6.0,6.0,0.0,2709.0,True,Cape Verde,Defensive Midfield,Puskás Akadémia FC
258919,Dean Henderson,Premier League,False,37.0,51.0,11.0,5.0,0.0,3330.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,Conference League,False,12.0,9.0,5.0,0.0,0.0,1080.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,UECL Qualifying,False,2.0,0.0,2.0,0.0,0.0,180.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,Community Shield,False,1.0,2.0,0.0,0.0,0.0,90.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,FA Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,EFL Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,England,Goalkeeper,Crystal Palace
258919,Dean Henderson,TOTAL,True,52.0,62.0,18.0,5.0,0.0,4680.0,True,England,Goalkeeper,Crystal Palace
258923,Marcus Rashford,LaLiga,False,32.0,8.0,9.0,3.0,0.0,1762.0,True,England,Left Winger,FC Barcelona
258923,Marcus Rashford,UEFA Champions League,False,11.0,5.0,4.0,0.0,0.0,579.0,True,England,Left Winger,FC Barcelona
258923,Marcus Rashford,Copa del Rey,False,4.0,1.0,1.0,0.0,0.0,249.0,True,England,Left Winger,FC Barcelona
258923,Marcus Rashford,Supercopa,False,2.0,0.0,0.0,0.0,0.0,32.0,True,England,Left Winger,FC Barcelona
258923,Marcus Rashford,TOTAL,True,49.0,14.0,14.0,3.0,0.0,2622.0,True,England,Left Winger,FC Barcelona
260807,Jonathan Osorio,MLS,False,14.0,0.0,3.0,5.0,0.0,1260.0,True,Canada,Central Midfield,Toronto FC
260807,Jonathan Osorio,Canadian Championship,False,1.0,0.0,0.0,0.0,0.0,45.0,True,Canada,Central Midfield,Toronto FC
260807,Jonathan Osorio,TOTAL,True,15.0,0.0,3.0,5.0,0.0,1305.0,True,Canada,Central Midfield,Toronto FC
260859,Hassan Kadesh,Saudi Pro League,False,27.0,1.0,0.0,0.0,0.0,2274.0,True,Saudi Arabia,Left-Back,Al-Ittihad Club
260859,Hassan Kadesh,AFC Champions League,False,6.0,0.0,1.0,0.0,0.0,473.0,True,Saudi Arabia,Left-Back,Al-Ittihad Club
260859,Hassan Kadesh,King's Cup,False,2.0,0.0,0.0,0.0,0.0,210.0,True,Saudi Arabia,Left-Back,Al-Ittihad Club
260859,Hassan Kadesh,Saudi Super Cup,False,0.0,0.0,0.0,0.0,0.0,0.0,True,Saudi Arabia,Left-Back,Al-Ittihad Club
260859,Hassan Kadesh,TOTAL,True,35.0,1.0,1.0,0.0,0.0,2957.0,True,Saudi Arabia,Left-Back,Al-Ittihad Club
261503,Álvaro Fidalgo,Liga MX Apertura,False,16.0,1.0,0.0,1.0,0.0,1096.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,LaLiga,False,9.0,1.0,0.0,0.0,0.0,547.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,Europa League,False,3.0,0.0,0.0,0.0,0.0,157.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,Liga MX Clausura,False,3.0,0.0,0.0,0.0,0.0,270.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,Liguilla Apertura,False,2.0,0.0,0.0,0.0,0.0,168.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,Copa del Rey,False,1.0,0.0,0.0,0.0,0.0,45.0,True,Mexico,Central Midfield,Real Betis Balompié
261503,Álvaro Fidalgo,TOTAL,True,34.0,2.0,0.0,1.0,0.0,2283.0,True,Mexico,Central Midfield,Real Betis Balompié
261837,Noor Bane Ataya,Jordanian Pro League,False,24.0,22.0,7.0,1.0,0.0,2135.0,True,Jordan,Goalkeeper,Al-Faisaly SC
261837,Noor Bane Ataya,TOTAL,True,24.0,22.0,7.0,1.0,0.0,2135.0,True,Jordan,Goalkeeper,Al-Faisaly SC
261842,Rajaei Ayed,Jordanian Pro League,False,23.0,1.0,3.0,5.0,0.0,1929.0,True,Jordan,Central Midfield,Al-Hussein SC (Irbid)
261842,Rajaei Ayed,AFC Champions League Two,False,7.0,0.0,0.0,0.0,0.0,574.0,True,Jordan,Central Midfield,Al-Hussein SC (Irbid)
